TRIP_SET,TRIP,SET_NO,TRIP_ID,BOARD_DATE,LATITUDE,LONGITUDE,year,month,Code6600.wgt,Code6600.no,STATION,BOTTOM_TEMPERATURE,DEPTH
S26102010.11,S26102010,11,100033077,2010-10-25 23:00,43.74233,-59.695,2010,10,54.14203925,270.7101963,521,3.932089552,70
S26102010.12,S26102010,12,100033077,2010-10-25 23:00,43.78667,-59.54383,2010,10,74.02362999,246.7454333,921,4.633606557,62
S26102010.13,S26102010,13,100033077,2010-10-25 23:00,43.82533,-59.40517,2010,10,944.983531,2362.458828,919,4.448888889,64
S26102010.14,S26102010,14,100033077,2010-10-25 23:00,43.847,-59.30317,2010,10,168.7766462,562.5888208,917,3.717293233,68
S26102010.15,S26102010,15,100033077,2010-10-25 23:00,43.9155,-59.24317,2010,10,0,0,653,4.617142857,55
S26102010.16,S26102010,16,100033077,2010-10-25 23:00,43.85383,-59.13983,2010,10,0,0,629,1.933088235,88
S26102010.17,S26102010,17,100033077,2010-10-25 23:00,43.80133,-59.14867,2010,10,26.8535968,268.535968,628,1.489285714,99
S26102010.2,S26102010,2,100033077,2010-10-25 23:00,43.6595,-60.32467,2010,10,0,0,930,5.712258065,60
S26102010.3,S26102010,3,100033077,2010-10-25 23:00,43.63467,-60.18633,2010,10,186.257006,532.1628742,931,4.814503817,70
S26102010.4,S26102010,4,100033077,2010-10-25 23:00,43.6235,-60.0605,2010,10,400.9865318,1603.946127,928,3.096527778,92
S26102010.5,S26102010,5,100033077,2010-10-25 23:00,43.67083,-60.04917,2010,10,1044.58534,4476.794314,927,4.471631206,70
S26102010.6,S26102010,6,100033077,2010-10-25 23:00,43.75067,-60.0075,2010,10,467.3089056,1557.696352,650,7.533858268,57
S26102010.7,S26102010,7,100033077,2010-10-25 23:00,43.69033,-59.8955,2010,10,722.9588214,3470.202343,926,4.088983051,77
S26102010.8,S26102010,8,100033077,2010-10-25 23:00,43.63167,-59.9085,2010,10,1225.362749,4501.332548,925,3.650331126,104
S26102010.9,S26102010,9,100033077,2010-10-25 23:00,43.63383,-59.71217,2010,10,0,0,924,6.904379562,165
S26102015.1,S26102015,1,100045773,2015-10-25 23:00,44.69733,-61.95417,2015,10,0,0,539,7.51552521,143
S26102015.2,S26102015,2,100045773,2015-10-25 23:00,44.721,-61.8845,2015,10,0,0,215,6.85075,130
S26102015.3,S26102015,3,100045773,2015-10-25 23:00,44.64333,-61.88333,2015,10,0,0,216,8.266084921,146
S26102015.4,S26102015,4,100045773,2015-10-25 23:00,43.47667,-61.08533,2015,10,0,0,824,6.109779661,73
S26102015.5,S26102015,5,100045773,2015-10-25 23:00,43.41117,-61.02317,2015,10,0,0,724,10.56808081,84
S26102015.6,S26102015,6,100045773,2015-10-25 23:00,43.39917,-60.918,2015,10,0,0,519,4.95527094,99
S26102016.1,S26102016,1,100048163,2016-10-25 23:00,45.244,-59.38433,2016,10,107.8809307,359.6031023,55,2.955479032,95
S26102016.10,S26102016,10,100048163,2016-10-25 23:00,45.06083,-58.131,2016,10,0,0,378,3.806531897,119
S26102016.11,S26102016,11,100048163,2016-10-25 23:00,45.03467,-58.20483,2016,10,0,0,377,3.325776786,102
S26102016.12,S26102016,12,100048163,2016-10-25 23:00,44.99017,-58.46583,2016,10,137.3886435,686.9432176,372,3.174038462,88
S26102016.13,S26102016,13,100048163,2016-10-25 23:00,45.049,-58.66467,2016,10,0,0,375,3.552240678,146
S26102016.2,S26102016,2,100048163,2016-10-25 23:00,45.25283,-59.217,2016,10,0,0,44,3.286817117,99
S26102016.3,S26102016,3,100048163,2016-10-25 23:00,45.2575,-59.0125,2016,10,0,0,43,7.542525253,134
S26102016.4,S26102016,4,100048163,2016-10-25 23:00,45.309,-58.92333,2016,10,0,0,59,3.132960345,130
S26102016.5,S26102016,5,100048163,2016-10-25 23:00,45.25317,-58.79483,2016,10,0,0,60,2.963875455,102
S26102016.6,S26102016,6,100048163,2016-10-25 23:00,45.29633,-58.55767,2016,10,199.7050576,332.8417626,379,2.904358559,75
S26102016.7,S26102016,7,100048163,2016-10-25 23:00,45.22733,-58.45267,2016,10,0,0,380,3.560945217,130
S26102016.8,S26102016,8,100048163,2016-10-25 23:00,45.15583,-58.36567,2016,10,0,0,376,4.948468696,159
S26102016.9,S26102016,9,100048163,2016-10-25 23:00,45.181,-58.22317,2016,10,0,0,608,3.573582051,123
S26102017.1,S26102017,1,100050134,2017-10-25 23:00,45.3935,-60.85817,2017,10,0,0,107,2.304702273,115
S26102017.2,S26102017,2,100050134,2017-10-25 23:00,45.3885,-61.10683,2017,10,151.0771042,2266.156562,106,5.08730963,71
S26112003.1,S26112003,1,100018057,2003-11-25 23:00,45.0391,-60.0128,2003,11,NA,0,NA,1.662083333,146.4
S26112003.10,S26112003,10,100018057,2003-11-25 23:00,44.4154,-60.7281,2003,11,NA,0,NA,3.04920354,64.05
S26112003.11,S26112003,11,100018057,2003-11-25 23:00,44.5309,-60.8105,2003,11,NA,0,NA,4.625963303,64.05
S26112003.12,S26112003,12,100018057,2003-11-25 23:00,44.4604,-60.8611,2003,11,NA,2007.205869,NA,2.621785714,76.86
S26112003.13,S26112003,13,100018057,2003-11-25 23:00,44.4199,-61.0478,2003,11,NA,261.1538823,NA,2.666587302,102.48
S26112003.14,S26112003,14,100018057,2003-11-25 23:00,44.3747,-61.1786,2003,11,NA,247.4414554,NA,5.621564626,115.29
S26112003.2,S26112003,2,100018057,2003-11-25 23:00,44.9433,-59.9708,2003,11,NA,1033.768033,NA,2.339391304,193.98
S26112003.3,S26112003,3,100018057,2003-11-25 23:00,44.7831,-59.9226,2003,11,NA,2622.735841,NA,2.337723577,250.71
S26112003.4,S26112003,4,100018057,2003-11-25 23:00,44.5859,-59.8707,2003,11,NA,313.076256,NA,2.896090909,86.01
S26112003.5,S26112003,5,100018057,2003-11-25 23:00,44.5641,-60.0413,2003,11,NA,247.1155438,NA,2.425045045,93.33
S26112003.6,S26112003,6,100018057,2003-11-25 23:00,44.5799,-60.2935,2003,11,NA,260.0462362,NA,5.549593496,82.35
S26112003.7,S26112003,7,100018057,2003-11-25 23:00,44.5231,-60.4181,2003,11,NA,0,NA,8.908888889,34.77
S26112003.8,S26112003,8,100018057,2003-11-25 23:00,44.6217,-60.4995,2003,11,NA,222.2009897,NA,9.095966387,31.11
S26112003.9,S26112003,9,100018057,2003-11-25 23:00,44.4663,-60.5387,2003,11,NA,257.9027861,NA,7.359745763,38.43
S26112005.1,S26112005,1,100020787,2005-11-25 23:00,44.73467,-60.34983,2005,11,0,0,119,3.21037037,232
S26112005.10,S26112005,10,100020787,2005-11-25 23:00,44.6025,-59.42117,2005,11,0,0,342,6.171900826,59
S26112005.11,S26112005,11,100020787,2005-11-25 23:00,44.65633,-59.15967,2005,11,0,0,349,2.817266187,106
S26112005.12,S26112005,12,100020787,2005-11-25 23:00,44.5325,-59.01733,2005,11,72.6891191,181.7227978,350,5.8672,53
S26112005.13,S26112005,13,100020787,2005-11-25 23:00,44.52767,-59.27833,2005,11,0,0,346,5.333064516,59
S26112005.2,S26112005,2,100020787,2005-11-25 23:00,44.72433,-60.17267,2005,11,144.1228436,2264.787542,120,4.34248366,201
S26112005.3,S26112005,3,100020787,2005-11-25 23:00,44.77283,-59.9205,2005,11,20.74569381,207.4569381,305,4.238271605,256
S26112005.4,S26112005,4,100020787,2005-11-25 23:00,44.72033,-60.02067,2005,11,22.12340196,442.4680392,121,3.852941176,210
S26112005.5,S26112005,5,100020787,2005-11-25 23:00,44.64667,-60.0355,2005,11,0,0,124,3.933834586,99
S26112005.6,S26112005,6,100020787,2005-11-25 23:00,44.583,-59.87217,2005,11,230.2713038,628.0126467,123,4.828205128,82
S26112005.7,S26112005,7,100020787,2005-11-25 23:00,44.58767,-59.756,2005,11,0,0,337,4.766666667,84
S26112005.8,S26112005,8,100020787,2005-11-25 23:00,44.59317,-59.64233,2005,11,795.3561125,2410.170038,339,3.077408521,60
S26112005.9,S26112005,9,100020787,2005-11-25 23:00,44.68583,-59.67733,2005,11,371.9560905,2656.829218,336,3.974125874,192
S26112009.1,S26112009,1,100029003,2009-11-25 23:00,45.60433,-58.89117,2009,11,0,0,38,4.180625,218
S26112009.10,S26112009,10,100029003,2009-11-25 23:00,45.528,-59.25583,2009,11,0,0,46,3.097222222,134
S26112009.2,S26112009,2,100029003,2009-11-25 23:00,45.746,-58.78833,2009,11,0,0,37,5.421212121,264
S26112009.4,S26112009,4,100029003,2009-11-25 23:00,45.87367,-59.0075,2009,11,0,0,33,3.012418301,159
S26112009.5,S26112009,5,100029003,2009-11-25 23:00,45.79467,-59.084,2009,11,0,0,36,4.899324324,196
S26112009.6,S26112009,6,100029003,2009-11-25 23:00,45.90333,-59.28633,2009,11,268.7417228,895.8057426,91,2.647101449,79
S26112009.7,S26112009,7,100029003,2009-11-25 23:00,45.75733,-59.27933,2009,11,0,0,50,2.962758621,163
S26112009.8,S26112009,8,100029003,2009-11-25 23:00,45.61283,-59.123,2009,11,0,0,47,3.659689922,152
S26112009.9,S26112009,9,100029003,2009-11-25 23:00,45.56933,-59.34467,2009,11,0,0,48,2.447482014,130
S26112014.1,S26112014,1,100044539,2014-11-25 23:00,45.066,-60.99467,2014,11,0,0,101,2.984429921,176
S26112014.2,S26112014,2,100044539,2014-11-25 23:00,44.978,-61.1195,2014,11,0,0,159,3.057128448,181
S26112014.3,S26112014,3,100044539,2014-11-25 23:00,44.8895,-61.28283,2014,11,0,0,158,3.684987121,170
S26112014.4,S26112014,4,100044539,2014-11-25 23:00,45.1305,-61.18367,2014,11,0,0,102,3.775913889,90
S26112014.5,S26112014,5,100044539,2014-11-25 23:00,45.00833,-61.39233,2014,11,0,0,331,3.288217117,101
S26112014.6,S26112014,6,100044539,2014-11-25 23:00,44.88833,-61.4565,2014,11,0,0,330,3.314504274,134
S26112014.7,S26112014,7,100044539,2014-11-25 23:00,44.92867,-61.61983,2014,11,0,0,212,3.361417241,113
S26112018.1,S26112018,1,100052398,2018-11-25 23:00,45.3615,-59.93967,2018,11,42.64124791,426.4124791,81,2.482500952,154
S26112018.2,S26112018,2,100052398,2018-11-25 23:00,45.20683,-59.941,2018,11,0,0,73,2.516020313,194
S26112018.3,S26112018,3,100052398,2018-11-25 23:00,45.109,-59.894,2018,11,0,0,72,2.683024779,141
S26112018.4,S26112018,4,100052398,2018-11-25 23:00,45.08233,-59.71433,2018,11,0,0,67,3.002809244,119
S26112019.1,S26112019,1,100055509,2019-11-25 23:00,45.208,-60.73583,2019,11,0,0,115,3.482403419,156
S26112019.2,S26112019,2,100055509,2019-11-25 23:00,45.23683,-60.59167,2019,11,0,0,114,3.077900917,157
S26112019.3,S26112019,3,100055509,2019-11-25 23:00,45.14517,-60.58017,2019,11,274.1534097,783.2954562,99,3.889692857,81
S26112019.4,S26112019,4,100055509,2019-11-25 23:00,45.09067,-60.76617,2019,11,0,0,100,4.3148848,152
S26112019.5,S26112019,5,100055509,2019-11-25 23:00,45.069,-60.995,2019,11,0,0,101,4.284136667,178
S27062003.1,S27062003,1,100018058,2003-06-26 23:00,44.3703,-58.2814,2003,6,NA,84060.41538,NA,2.228333333,65.88
S27062003.10,S27062003,10,100018058,2003-06-26 23:00,44.4648,-57.7013,2003,6,NA,1106.981455,NA,0.584,73.2
S27062003.11,S27062003,11,100018058,2003-06-26 23:00,44.5325,-57.7,2003,6,NA,992.7182258,NA,1.34984375,62.22
S27062003.12,S27062003,12,100018058,2003-06-26 23:00,44.5152,-57.6301,2003,6,NA,1038.858502,NA,1.235833333,62.22
S27062003.13,S27062003,13,100018058,2003-06-26 23:00,44.4797,-57.6159,2003,6,NA,25949.89594,NA,0.55862069,65.88
S27062003.2,S27062003,2,100018058,2003-06-26 23:00,44.3005,-58.2739,2003,6,NA,2199.155524,NA,3.219732143,60.39
S27062003.3,S27062003,3,100018058,2003-06-26 23:00,44.2675,-58.2441,2003,6,NA,11012.07569,NA,1.303109244,89.67
S27062003.4,S27062003,4,100018058,2003-06-26 23:00,44.2686,-58.1523,2003,6,NA,14162.15921,NA,0.646666667,98.82
S27062003.5,S27062003,5,100018058,2003-06-26 23:00,44.3477,-58.1339,2003,6,NA,0,NA,2.001880342,54.9
S27062003.6,S27062003,6,100018058,2003-06-26 23:00,44.3711,-57.944,2003,6,NA,3205.317869,NA,0.788655462,120.78
S27062003.7,S27062003,7,100018058,2003-06-26 23:00,44.4475,-57.9682,2003,6,NA,0,NA,2.475932203,42.09
S27062003.8,S27062003,8,100018058,2003-06-26 23:00,44.5545,-57.9693,2003,6,NA,0,NA,5.085811966,49.41
S27062003.9,S27062003,9,100018058,2003-06-26 23:00,44.4457,-57.7886,2003,6,NA,96521.10365,NA,0.462711864,82.35
S27092004.1,S27092004,1,100018534,2004-09-26 23:00,45.71683,-59.75883,2004,9,NA,213.0312764,52,1.416470588,157
S27092004.10,S27092004,10,100018534,2004-09-26 23:00,45.36983,-59.70733,2004,9,NA,0,76,1.909473684,132
S27092004.11,S27092004,11,100018534,2004-09-26 23:00,45.2895,-59.6445,2004,9,NA,0,75,1.78972973,79
S27092004.2,S27092004,2,100018534,2004-09-26 23:00,45.669,-59.88517,2004,9,NA,0,53,1.613703704,134
S27092004.3,S27092004,3,100018534,2004-09-26 23:00,45.721,-60.05633,2004,9,NA,224.5905948,90,2.254274194,97
S27092004.4,S27092004,4,100018534,2004-09-26 23:00,45.5795,-60.0735,2004,9,NA,0,89,1.806838235,173
S27092004.5,S27092004,5,100018534,2004-09-26 23:00,45.503,-59.95167,2004,9,NA,0,80,2.020545455,142
S27092004.7,S27092004,7,100018534,2004-09-26 23:00,45.32933,-60.01067,2004,9,NA,531.7847263,82,2.033589744,188
S27092004.8,S27092004,8,100018534,2004-09-26 23:00,45.27633,-60.074,2004,9,NA,0,83,1.968947368,150
S27092004.9,S27092004,9,100018534,2004-09-26 23:00,45.3635,-59.94,2004,9,NA,0,81,2.02,152
S27092006.1,S27092006,1,100022251,2006-09-26 23:00,47.294,-60.1755,2006,9,0,0,333,5.50877193,276
S27092006.10,S27092006,10,100022251,2006-09-26 23:00,46.652,-59.86767,2006,9,0,0,182,3.053191489,70
S27092006.12,S27092006,12,100022251,2006-09-26 23:00,46.658,-59.77433,2006,9,0,0,179,2.454966887,77
S27092006.2,S27092006,2,100022251,2006-09-26 23:00,47.16983,-60.05383,2006,9,0,0,334,5.517610063,293
S27092006.3,S27092006,3,100022251,2006-09-26 23:00,47.036,-60.0465,2006,9,0,0,163,5.499270073,229
S27092006.5,S27092006,5,100022251,2006-09-26 23:00,46.97183,-60.00733,2006,9,0,0,165,4.843884892,170
S27092006.8,S27092006,8,100022251,2006-09-26 23:00,46.80917,-59.94067,2006,9,0,0,175,3.114615385,134
S27092006.9,S27092006,9,100022251,2006-09-26 23:00,46.75367,-59.91883,2006,9,0,0,181,2.751908397,126
S27092007.1,S27092007,1,100024417,2007-09-26 23:00,45.38717,-61.11517,2007,9,0,0,106,6.83902439,57
S27092007.10,S27092007,10,100024417,2007-09-26 23:00,45.38283,-60.45083,2007,9,0,0,112,1.883739837,130
S27092007.11,S27092007,11,100024417,2007-09-26 23:00,45.312,-60.362,2007,9,0,0,113,1.769166667,167
S27092007.12,S27092007,12,100024417,2007-09-26 23:00,45.23017,-60.31917,2007,9,0,0,96,2.227559055,81
S27092007.2,S27092007,2,100024417,2007-09-26 23:00,45.39633,-60.86733,2007,9,0,0,107,2.758730159,113
S27092007.3,S27092007,3,100024417,2007-09-26 23:00,45.41967,-60.71017,2007,9,0,0,108,1.760305344,137
S27092007.4,S27092007,4,100024417,2007-09-26 23:00,45.42217,-60.57417,2007,9,240.1654278,2881.985133,111,1.685714286,165
S27092007.5,S27092007,5,100024417,2007-09-26 23:00,45.49067,-60.55983,2007,9,24.20321214,242.0321214,702,1.668503937,161
S27092007.6,S27092007,6,100024417,2007-09-26 23:00,45.51533,-60.69667,2007,9,127.350131,1273.50131,109,1.63557047,119
S27092007.7,S27092007,7,100024417,2007-09-26 23:00,45.54367,-60.59217,2007,9,125.9997338,1259.997338,110,1.529927007,130
S27092007.8,S27092007,8,100024417,2007-09-26 23:00,45.53017,-60.3785,2007,9,136.0607976,1700.75997,87,1.655,207
S27092007.9,S27092007,9,100024417,2007-09-26 23:00,45.44633,-60.35267,2007,9,0,0,86,1.746979866,167
S27092009.1,S27092009,1,100028869,2009-09-26 23:00,43.8705,-64.465,2009,9,0,0,831,5.225373134,115
S27092009.10,S27092009,10,100028869,2009-09-26 23:00,44.33433,-63.93033,2009,9,0,0,528,4.1048,86
S27092009.11,S27092009,11,100028869,2009-09-26 23:00,44.3895,-63.85017,2009,9,19.93938201,199.3938201,701,3.768888889,79
S27092009.2,S27092009,2,100028869,2009-09-26 23:00,43.9775,-64.27083,2009,9,0,0,623,5.077272727,121
S27092009.3,S27092009,3,100028869,2009-09-26 23:00,44.0585,-64.18883,2009,9,26.24922191,1049.968876,278,5.165648855,115
S27092009.5,S27092009,5,100028869,2009-09-26 23:00,44.13233,-64.04283,2009,9,0,0,277,4.317355372,110
S27092009.6,S27092009,6,100028869,2009-09-26 23:00,44.19417,-64.013,2009,9,0,0,272,4.141258741,110
S27092009.8,S27092009,8,100028869,2009-09-26 23:00,44.24633,-63.66917,2009,9,0,0,529,7.414814815,123
S27092009.9,S27092009,9,100028869,2009-09-26 23:00,44.2825,-63.73867,2009,9,27.26954609,1090.781844,269,6.037301587,115
S27092010.1,S27092010,1,100032827,2010-09-26 23:00,45.27067,-58.0975,2010,9,0,0,381,2.417333333,90
S27092010.10,S27092010,10,100032827,2010-09-26 23:00,45.5875,-58.77267,2010,9,0,0,39,2.601282051,119
S27092010.11,S27092010,11,100032827,2010-09-26 23:00,45.60283,-58.89133,2010,9,0,0,38,4.262011173,214
S27092010.12,S27092010,12,100032827,2010-09-26 23:00,45.6125,-59.12433,2010,9,0,0,47,3.321582734,152
S27092010.2,S27092010,2,100032827,2010-09-26 23:00,45.31617,-58.1865,2010,9,0,0,207,3.222516556,150
S27092010.3,S27092010,3,100032827,2010-09-26 23:00,45.3445,-58.2505,2010,9,0,0,385,3.298518519,157
S27092010.4,S27092010,4,100032827,2010-09-26 23:00,45.45017,-58.39583,2010,9,0,0,384,3.180434783,168
S27092010.6,S27092010,6,100032827,2010-09-26 23:00,45.63283,-58.53267,2010,9,0,0,388,3.317647059,170
S27092010.8,S27092010,8,100032827,2010-09-26 23:00,45.7365,-58.56417,2010,9,0,0,392,2.775,130
S27092010.9,S27092010,9,100032827,2010-09-26 23:00,45.74333,-58.78383,2010,9,0,0,37,4.431125828,262
S27092011.1,S27092011,1,100035655,2011-09-26 23:00,44.36033,-63.07633,2011,9,0,0,259,7.933093525,152
S27092011.2,S27092011,2,100035655,2011-09-26 23:00,44.42167,-63.03417,2011,9,0,0,258,7.353333333,141
S27092011.3,S27092011,3,100035655,2011-09-26 23:00,44.35367,-62.92017,2011,9,0,0,256,9.085185185,161
S27092011.4,S27092011,4,100035655,2011-09-26 23:00,44.43017,-62.75433,2011,9,0,0,241,7.477777778,148
S27092011.5,S27092011,5,100035655,2011-09-26 23:00,44.51983,-62.47933,2011,9,0,0,231,8.385714286,145
S27092011.6,S27092011,6,100035655,2011-09-26 23:00,44.51617,-62.25133,2011,9,0,0,533,9.18125,156
S27092011.8,S27092011,8,100035655,2011-09-26 23:00,44.69883,-61.954,2011,9,0,0,539,6.483703704,141
S27092011.9,S27092011,9,100035655,2011-09-26 23:00,44.72083,-61.88533,2011,9,0,0,215,5.837837838,128
S27092014.1,S27092014,1,100044657,2014-09-26 23:00,46.09167,-59.3645,2014,9,679.165307,2089.739406,29,2.155395614,62
S27092014.2,S27092014,2,100044657,2014-09-26 23:00,46.10617,-59.24767,2014,9,121.1094439,484.4377756,801,1.29533719,79
S27092014.3,S27092014,3,100044657,2014-09-26 23:00,46.12767,-59.14017,2014,9,0,0,18,1.234264655,102
S27092014.4,S27092014,4,100044657,2014-09-26 23:00,45.901,-59.27917,2014,9,48.66500141,243.325007,91,1.164541538,81
S27092014.5,S27092014,5,100044657,2014-09-26 23:00,45.76117,-59.518,2014,9,0,0,51,1.932446087,126
S27092014.6,S27092014,6,100044657,2014-09-26 23:00,45.833,-59.57383,2014,9,0,0,93,1.669069106,88
S27092015.1,S27092015,1,100045566,2015-09-26 23:00,44.481,-63.321,2015,9,0,0,261,5.027,99
S27092015.2,S27092015,2,100045566,2015-09-26 23:00,44.51117,-62.83933,2015,9,0,0,244,6.6948,121
S27092019.1,S27092019,1,100055270,2019-09-26 23:00,43.371,-65.02083,2019,9,0,0,835,7.447826549,163
S27092019.2,S27092019,2,100055270,2019-09-26 23:00,43.3035,-65.263,2019,9,0,0,855,6.589448333,141
S27092019.3,S27092019,3,100055270,2019-09-26 23:00,43.36167,-65.23217,2019,9,0,0,856,6.468880342,121
S27092019.4,S27092019,4,100055270,2019-09-26 23:00,43.47833,-64.88617,2019,9,0,0,834,6.636841818,137
S27092019.5,S27092019,5,100055270,2019-09-26 23:00,43.602,-64.58967,2019,9,0,0,832,8.282053913,146
S27092019.6,S27092019,6,100055270,2019-09-26 23:00,43.72,-64.48467,2019,9,0,0,527,9.031057391,152
S27092019.7,S27092019,7,100055270,2019-09-26 23:00,43.8705,-64.4655,2019,9,0,0,831,5.305825,117
S27102007.1,S27102007,1,100024328,2007-10-26 23:00,44.40733,-59.12883,2007,10,528.2436703,1956.458038,351,2.55,106
S27102007.10,S27102007,10,100024328,2007-10-26 23:00,44.067,-59.77383,2007,10,24063.41151,48026.24449,705,4.728472222,53
S27102007.11,S27102007,11,100024328,2007-10-26 23:00,44.13267,-59.836,2007,10,5343.371093,14349.68915,707,2.932089552,108
S27102007.12,S27102007,12,100024328,2007-10-26 23:00,44.11317,-59.92333,2007,10,1832.859965,3712.121448,307,3.309150327,71
S27102007.13,S27102007,13,100024328,2007-10-26 23:00,44.12933,-60.07983,2007,10,0,0,210,3.256716418,70
S27102007.14,S27102007,14,100024328,2007-10-26 23:00,44.1615,-60.168,2007,10,0,0,128,3.477205882,165
S27102007.3,S27102007,3,100024328,2007-10-26 23:00,44.21267,-59.2115,2007,10,0,0,348,4.888111888,170
S27102007.5,S27102007,5,100024328,2007-10-26 23:00,44.26883,-59.471,2007,10,0,0,344,4.128467153,134
S27102007.6,S27102007,6,100024328,2007-10-26 23:00,44.173,-59.54117,2007,10,4952.165482,16180.34266,303,4.822147651,201
S27102007.7,S27102007,7,100024328,2007-10-26 23:00,44.2025,-59.6695,2007,10,0,0,302,4.398540146,165
S27102007.8,S27102007,8,100024328,2007-10-26 23:00,44.16683,-59.78267,2007,10,7741.701219,23300.26581,706,3.90472973,152
S27102007.9,S27102007,9,100024328,2007-10-26 23:00,44.12683,-59.75433,2007,10,25229.71996,75799.33332,306,3.580152672,70
S27102010.1,S27102010,1,100033078,2010-10-26 23:00,43.64733,-59.54633,2010,10,0,0,922,8.200578035,221
S27102010.10,S27102010,10,100033078,2010-10-26 23:00,44.47683,-58.7955,2010,10,443.1434826,830.8940298,811,3.972093023,70
S27102010.11,S27102010,11,100033078,2010-10-26 23:00,44.581,-58.6715,2010,10,0,0,810,3.211538462,71
S27102010.2,S27102010,2,100033078,2010-10-26 23:00,43.70067,-59.46317,2010,10,2021.732596,21267.57666,920,3.785714286,135
S27102010.3,S27102010,3,100033078,2010-10-26 23:00,43.70467,-59.21017,2010,10,0,0,918,5.611985642,178
S27102010.4,S27102010,4,100033078,2010-10-26 23:00,43.93817,-58.723,2010,10,0,0,501,7.858974359,240
S27102010.5,S27102010,5,100033078,2010-10-26 23:00,43.99017,-58.81317,2010,10,25.02293903,250.2293903,625,5.269536424,134
S27102010.6,S27102010,6,100033078,2010-10-26 23:00,44.07883,-58.7825,2010,10,26326.47138,99214.30795,813,3.019565217,106
S27102010.7,S27102010,7,100033078,2010-10-26 23:00,44.11067,-58.64567,2010,10,38878.46627,186668.1328,916,2.117006803,88
S27102010.8,S27102010,8,100033078,2010-10-26 23:00,44.22367,-58.6655,2010,10,798.0981611,2317.059177,812,4.07761194,60
S27102010.9,S27102010,9,100033078,2010-10-26 23:00,44.35333,-58.869,2010,10,951.7284549,3086.686881,814,3.571212121,75
S27102015.1,S27102015,1,100045774,2015-10-26 23:00,43.4855,-60.86133,2015,10,0,0,822,5.731242105,68
S27102015.2,S27102015,2,100045774,2015-10-26 23:00,43.46,-60.71233,2015,10,0,0,819,2.839912037,88
S27102015.3,S27102015,3,100045774,2015-10-26 23:00,43.433,-60.5855,2015,10,0,0,518,7.426418584,124
S27102015.4,S27102015,4,100045774,2015-10-26 23:00,43.48833,-60.61417,2015,10,28.92772097,289.2772097,818,3.341745614,84
S27102015.5,S27102015,5,100045774,2015-10-26 23:00,43.54267,-60.514,2015,10,0,0,817,3.341214783,71
S27102015.6,S27102015,6,100045774,2015-10-26 23:00,43.5345,-60.38917,2015,10,0,0,933,4.394107087,90
S27102015.7,S27102015,7,100045774,2015-10-26 23:00,43.47567,-60.40533,2015,10,0,0,934,6.676729412,121
S27102015.8,S27102015,8,100045774,2015-10-26 23:00,43.46417,-60.242,2015,10,0,0,932,9.097296774,157
S27102015.9,S27102015,9,100045774,2015-10-26 23:00,43.52067,-60.115,2015,10,0,0,929,10.48246377,167
S27102016.1,S27102016,1,100048164,2016-10-26 23:00,44.65367,-60.32483,2016,10,0,0,603,4.072531452,199
S27102016.2,S27102016,2,100048164,2016-10-26 23:00,44.577,-60.30033,2016,10,96.45658727,321.5219576,147,4.003636607,81
S27102017.1,S27102017,1,100050133,2017-10-26 23:00,45.04117,-60.86983,2017,10,0,0,104,4.066070149,185
S27102017.2,S27102017,2,100050133,2017-10-26 23:00,44.9485,-60.76767,2017,10,1699.185655,31098.30349,153,4.50571761,218
S27112003.1,S27112003,1,100018059,2003-11-26 23:00,44.3505,-60.465,2003,11,NA,0,NA,6.866083333,38.43
S27112003.10,S27112003,10,100018059,2003-11-26 23:00,44.2046,-59.6785,2003,11,NA,0,NA,3.754273504,170.19
S27112003.11,S27112003,11,100018059,2003-11-26 23:00,44.1653,-59.5329,2003,11,NA,0,NA,3.118947368,144.57
S27112003.12,S27112003,12,100018059,2003-11-26 23:00,44.2705,-59.4787,2003,11,NA,0,NA,2.576956522,129.93
S27112003.13,S27112003,13,100018059,2003-11-26 23:00,44.2104,-59.2226,2003,11,NA,0,NA,3.412857143,164.7
S27112003.2,S27112003,2,100018059,2003-11-26 23:00,44.3312,-60.2567,2003,11,NA,0,NA,2.589266055,111.63
S27112003.3,S27112003,3,100018059,2003-11-26 23:00,44.3954,-60.1016,2003,11,NA,1348.119508,NA,2.902066116,161.04
S27112003.4,S27112003,4,100018059,2003-11-26 23:00,44.3927,-59.9438,2003,11,NA,0,NA,2.847933884,166.53
S27112003.5,S27112003,5,100018059,2003-11-26 23:00,44.3868,-59.7123,2003,11,NA,0,NA,4.665664618,155.55
S27112003.6,S27112003,6,100018059,2003-11-26 23:00,44.305,-59.7787,2003,11,NA,0,NA,2.977777778,177.51
S27112003.7,S27112003,7,100018059,2003-11-26 23:00,44.2764,-59.9403,2003,11,NA,0,NA,2.903217391,150.06
S27112003.8,S27112003,8,100018059,2003-11-26 23:00,44.111,-59.9206,2003,11,NA,4335.57338,NA,2.906576577,71.37
S27112003.9,S27112003,9,100018059,2003-11-26 23:00,44.1257,-59.7725,2003,11,NA,59299.80028,NA,3.017410714,75.03
S27112005.1,S27112005,1,100020788,2005-11-26 23:00,44.1705,-59.539,2005,11,1901.284143,8059.791476,303,5.34375,192
S27112005.10,S27112005,10,100020788,2005-11-26 23:00,44.38433,-59.71583,2005,11,0,0,300,5.147933884,156
S27112005.11,S27112005,11,100020788,2005-11-26 23:00,44.3045,-59.77867,2005,11,103.8754585,4362.769256,301,5.092307692,176
